Airline,Source,Destination,Total_Stops,Price
Multiple carriers,Delhi,Cochin,1,7363
Air India,Delhi,Cochin,2,11762
Jet Airways,Delhi,Cochin,1,15764
Jet Airways,Delhi,Cochin,1,10262
Jet Airways,Delhi,Cochin,2,10919
Jet Airways,Delhi,Cochin,1,10262
Air India,Kolkata,Banglore,2,11883
SpiceJet,Kolkata,Banglore,0,3847
Jet Airways,Mumbai,Hyderabad,0,5678
Vistara,Kolkata,Banglore,1,8662
Jet Airways,Delhi,Cochin,1,12898
SpiceJet,Banglore,Delhi,0,4423
Air India,Delhi,Cochin,1,8991
SpiceJet,Delhi,Cochin,1,5409
IndiGo,Delhi,Cochin,1,6442
Air India,Kolkata,Banglore,2,9941
IndiGo,Delhi,Cochin,2,6494
Multiple carriers,Delhi,Cochin,1,7198
SpiceJet,Banglore,New Delhi,0,7110
Jet Airways,Banglore,New Delhi,1,11087
IndiGo,Kolkata,Banglore,0,4804
IndiGo,Banglore,Delhi,0,4823
Jet Airways,Kolkata,Banglore,1,14151
Multiple carriers,Delhi,Cochin,1,10791
Vistara,Kolkata,Banglore,1,7980
Air India,Delhi,Cochin,1,6587
Vistara,Chennai,Kolkata,0,3687
Air India,Delhi,Cochin,2,13307
Air India,Mumbai,Hyderabad,0,2050
Multiple carriers,Delhi,Cochin,1,10197
Vistara,Banglore,Delhi,0,4668
IndiGo,Banglore,Delhi,0,4990
IndiGo,Mumbai,Hyderabad,0,4049
Multiple carriers,Delhi,Cochin,1,7933
IndiGo,Mumbai,Hyderabad,0,4049
Jet Airways,Delhi,Cochin,1,6645
Jet Airways,Mumbai,Hyderabad,0,8040
Multiple carriers,Delhi,Cochin,1,8098
Jet Airways,Delhi,Cochin,1,10262
Jet Airways,Banglore,New Delhi,1,12284
Jet Airways,Delhi,Cochin,1,10262
IndiGo,Banglore,Delhi,0,4990
Air India,Banglore,New Delhi,2,12568
Jet Airways,Kolkata,Banglore,1,11841
Jet Airways,Delhi,Cochin,1,18371
SpiceJet,Banglore,New Delhi,1,23267
Jet Airways,Kolkata,Banglore,1,13067
IndiGo,Chennai,Kolkata,0,5277
Air India,Delhi,Cochin,2,13879
IndiGo,Kolkata,Banglore,0,4174
Air India,Delhi,Cochin,2,10178
Jet Airways,Delhi,Cochin,2,13882
Vistara,Banglore,Delhi,0,4878
Vistara,Banglore,Delhi,0,4668
Jet Airways,Kolkata,Banglore,1,10844
Multiple carriers,Delhi,Cochin,1,7005
Jet Airways,Delhi,Cochin,1,12898
Air India,Delhi,Cochin,1,9929
Jet Airways,Delhi,Cochin,1,14714
Air India,Delhi,Cochin,0,6094
Jet Airways,Banglore,New Delhi,1,16736
Jet Airways,Banglore,Delhi,0,7229
Multiple carriers,Delhi,Cochin,1,8882
Multiple carriers,Delhi,Cochin,1,10197
IndiGo,Kolkata,Banglore,0,4804
IndiGo,Delhi,Cochin,1,13628
Vistara,Delhi,Cochin,0,6216
Air India,Delhi,Cochin,1,7480
Air India,Kolkata,Banglore,1,11936
SpiceJet,Chennai,Kolkata,0,3859
Jet Airways,Kolkata,Banglore,1,8586
Vistara,Banglore,New Delhi,0,21730
IndiGo,Delhi,Cochin,1,6628
Air India,Kolkata,Banglore,2,10151
Jet Airways,Kolkata,Banglore,1,11467
IndiGo,Delhi,Cochin,1,7010
Jet Airways,Banglore,Delhi,0,7229
IndiGo,Banglore,New Delhi,0,8033
Jet Airways,Banglore,Delhi,0,7229
IndiGo,Kolkata,Banglore,1,6911
Jet Airways,Delhi,Cochin,2,14300
Air India,Kolkata,Banglore,2,13033
IndiGo,Banglore,Delhi,0,3943
SpiceJet,Banglore,New Delhi,0,6205
IndiGo,Delhi,Cochin,1,14871
Jet Airways,Mumbai,Hyderabad,0,5678
Multiple carriers,Delhi,Cochin,1,16108
Jet Airways,Banglore,New Delhi,1,17261
SpiceJet,Banglore,Delhi,0,3311
IndiGo,Kolkata,Banglore,0,4174
IndiGo,Banglore,Delhi,0,4823
Air India,Banglore,New Delhi,1,8425
Jet Airways,Banglore,Delhi,0,7229
GoAir,Delhi,Cochin,1,5281
Jet Airways,Delhi,Cochin,1,17549
Multiple carriers,Delhi,Cochin,1,13797
IndiGo,Banglore,Delhi,0,4823
Air India,Delhi,Cochin,1,7258
Multiple carriers,Delhi,Cochin,1,18192
Air India,Kolkata,Banglore,2,13899
Jet Airways,Kolkata,Banglore,1,10844
Jet Airways,Kolkata,Banglore,1,14151
Multiple carriers,Delhi,Cochin,1,15147
GoAir,Banglore,Delhi,0,3898
IndiGo,Delhi,Cochin,1,6818
Jet Airways,Kolkata,Banglore,1,14781
Air Asia,Kolkata,Banglore,2,5192
Jet Airways,Delhi,Cochin,2,14441
Jet Airways,Kolkata,Banglore,1,14151
IndiGo,Kolkata,Banglore,1,4226
Air India,Delhi,Cochin,2,13381
Multiple carriers,Delhi,Cochin,1,10678
Jet Airways,Delhi,Cochin,1,12242
Jet Airways,Mumbai,Hyderabad,0,4995
Jet Airways,Delhi,Cochin,1,10262
SpiceJet,Kolkata,Banglore,0,3841
Jet Airways,Kolkata,Banglore,1,9663
IndiGo,Kolkata,Banglore,0,5224
Multiple carriers,Delhi,Cochin,1,14533
SpiceJet,Mumbai,Hyderabad,0,2017
Jet Airways,Banglore,Delhi,0,5769
Multiple carriers,Delhi,Cochin,1,11622
IndiGo,Banglore,Delhi,0,4823
Jet Airways,Banglore,New Delhi,1,7832
Multiple carriers,Delhi,Cochin,1,9001
IndiGo,Mumbai,Hyderabad,0,2754
Jet Airways,Banglore,Delhi,0,7229
IndiGo,Delhi,Cochin,1,6937
Air India,Kolkata,Banglore,2,13033
SpiceJet,Banglore,Delhi,0,3625
Jet Airways,Delhi,Cochin,2,13292
Air India,Banglore,New Delhi,2,12778
SpiceJet,Kolkata,Banglore,0,3841
IndiGo,Mumbai,Hyderabad,0,2227
SpiceJet,Kolkata,Banglore,1,6171
Air India,Kolkata,Banglore,2,10676
Jet Airways,Delhi,Cochin,2,13014
IndiGo,Mumbai,Hyderabad,0,2754
Air India,Delhi,Cochin,2,8367
Jet Airways,Delhi,Cochin,1,5177
SpiceJet,Kolkata,Banglore,0,4174
Multiple carriers,Delhi,Cochin,1,9794
Multiple carriers,Delhi,Cochin,1,10486
Multiple carriers,Delhi,Cochin,1,15058
IndiGo,Kolkata,Banglore,0,4804
Jet Airways,Delhi,Cochin,1,17024
GoAir,Kolkata,Banglore,1,8855
Air India,Delhi,Cochin,1,8372
Jet Airways,Mumbai,Hyderabad,0,4050
Jet Airways,Banglore,Delhi,0,7229
SpiceJet,Mumbai,Hyderabad,0,2385
GoAir,Banglore,Delhi,0,3898
IndiGo,Banglore,New Delhi,0,6860
SpiceJet,Delhi,Cochin,1,6749
Air India,Kolkata,Banglore,2,15107
Jet Airways,Delhi,Cochin,2,10368
Jet Airways,Banglore,New Delhi,1,7832
SpiceJet,Mumbai,Hyderabad,0,2385
IndiGo,Kolkata,Banglore,0,4804
Air India,Delhi,Cochin,2,8236
IndiGo,Delhi,Cochin,1,6416
Jet Airways,Delhi,Cochin,1,10262
Jet Airways,Delhi,Cochin,1,14714
SpiceJet,Kolkata,Banglore,1,7646
Air India,Delhi,Cochin,1,7480
Vistara,Chennai,Kolkata,0,11982
Multiple carriers,Delhi,Cochin,1,8309
Jet Airways,Delhi,Cochin,2,13344
Air India,Kolkata,Banglore,1,4227
Air India,Delhi,Cochin,2,9706
SpiceJet,Mumbai,Hyderabad,0,2017
IndiGo,Delhi,Cochin,1,6442
Jet Airways,Banglore,Delhi,0,8016
IndiGo,Delhi,Cochin,1,5298
Vistara,Banglore,Delhi,0,4878
Jet Airways,Delhi,Cochin,1,10262
IndiGo,Kolkata,Banglore,1,4176
IndiGo,Delhi,Cochin,1,5883
Multiple carriers,Delhi,Cochin,1,12717
IndiGo,Chennai,Kolkata,0,3850
IndiGo,Chennai,Kolkata,0,3597
SpiceJet,Mumbai,Hyderabad,0,2175
Air Asia,Banglore,Delhi,0,7080
Jet Airways,Kolkata,Banglore,1,8849
Jet Airways,Kolkata,Banglore,1,9899
Vistara,Banglore,Delhi,0,4878
Multiple carriers,Delhi,Cochin,1,7787
SpiceJet,Chennai,Kolkata,0,3597
GoAir,Delhi,Cochin,1,5281
Vistara,Kolkata,Banglore,1,9345
IndiGo,Delhi,Cochin,1,6442
IndiGo,Delhi,Cochin,1,6838
SpiceJet,Chennai,Kolkata,0,3597
SpiceJet,Mumbai,Hyderabad,0,3173
Multiple carriers,Delhi,Cochin,1,13377
Jet Airways,Kolkata,Banglore,1,9314
Multiple carriers,Delhi,Cochin,1,9856
Air India,Delhi,Cochin,1,8372
Jet Airways,Kolkata,Banglore,1,7064
IndiGo,Kolkata,Banglore,0,4804
Jet Airways,Delhi,Cochin,2,13029
IndiGo,Delhi,Cochin,1,7640
Jet Airways,Banglore,New Delhi,1,22270
Air India,Banglore,Delhi,0,4441
Jet Airways,Delhi,Cochin,1,12898
Jet Airways,Kolkata,Banglore,1,7064
Jet Airways,Kolkata,Banglore,1,10844
SpiceJet,Kolkata,Banglore,0,4174
Jet Airways,Kolkata,Banglore,1,8529
IndiGo,Banglore,Delhi,0,3625
IndiGo,Banglore,Delhi,0,3419
IndiGo,Chennai,Kolkata,0,3850
Air India,Kolkata,Banglore,2,12802
SpiceJet,Delhi,Cochin,1,9748
IndiGo,Delhi,Cochin,1,6104
IndiGo,Banglore,Delhi,0,3943
IndiGo,Delhi,Cochin,1,7514
Jet Airways,Banglore,New Delhi,0,18308
Air India,Mumbai,Hyderabad,2,17327
Air India,Delhi,Cochin,2,8892
Multiple carriers,Delhi,Cochin,1,9794
IndiGo,Banglore,Delhi,0,4423
Jet Airways,Kolkata,Banglore,1,10844
Jet Airways,Delhi,Cochin,1,15554
Vistara,Chennai,Kolkata,0,11982
IndiGo,Mumbai,Hyderabad,0,4049
IndiGo,Kolkata,Banglore,0,5618
Air India,Delhi,Cochin,2,13591
Multiple carriers,Delhi,Cochin,1,9508
SpiceJet,Chennai,Kolkata,0,3543
Jet Airways,Banglore,Delhi,0,7229
Vistara,Banglore,Delhi,0,4668
Jet Airways,Kolkata,Banglore,1,14388
Jet Airways,Kolkata,Banglore,1,10844
Air India,Delhi,Cochin,1,7690
Jet Airways,Kolkata,Banglore,1,13067
SpiceJet,Mumbai,Hyderabad,0,1965
Jet Airways,Delhi,Cochin,1,16289
Air India,Kolkata,Banglore,1,10203
Jet Airways,Kolkata,Banglore,1,15149
Vistara,Kolkata,Banglore,1,9345
SpiceJet,Mumbai,Hyderabad,0,2017
Vistara,Kolkata,Banglore,1,9345
Air India,Kolkata,Banglore,1,6528
Multiple carriers,Delhi,Cochin,1,15603
Jet Airways,Delhi,Cochin,2,13376
SpiceJet,Delhi,Cochin,1,5583
Jet Airways,Delhi,Cochin,1,10577
Air India,Delhi,Cochin,2,10651
Jet Airways,Kolkata,Banglore,1,7594
Air Asia,Kolkata,Banglore,1,6857
IndiGo,Banglore,Delhi,0,4423
Jet Airways,Delhi,Cochin,2,13344
SpiceJet,Banglore,Delhi,0,3971
Jet Airways,Delhi,Cochin,1,18371
Jet Airways,Delhi,Cochin,2,6643
Multiple carriers,Delhi,Cochin,1,15077
Air India,Banglore,Delhi,0,6121
SpiceJet,Mumbai,Hyderabad,0,5755
Air India,Delhi,Cochin,1,4487
SpiceJet,Delhi,Cochin,1,5158
Jet Airways,Kolkata,Banglore,1,8586
Air India,Mumbai,Hyderabad,0,3100
Jet Airways,Mumbai,Hyderabad,0,3210
Jet Airways,Delhi,Cochin,1,12373
Multiple carriers,Delhi,Cochin,1,15135
Jet Airways,Delhi,Cochin,2,13292
SpiceJet,Mumbai,Hyderabad,0,2017
Jet Airways,Delhi,Cochin,2,10919
Vistara,Mumbai,Hyderabad,1,12395
SpiceJet,Chennai,Kolkata,0,3543
Jet Airways,Mumbai,Hyderabad,0,2228
Air India,Delhi,Cochin,2,8236
Air Asia,Delhi,Cochin,1,11410
Jet Airways,Delhi,Cochin,2,15129
GoAir,Kolkata,Banglore,0,3514
Jet Airways,Kolkata,Banglore,1,13469
IndiGo,Banglore,Delhi,0,3943
Vistara,Banglore,New Delhi,0,7608
Air India,Banglore,Delhi,0,6961
Multiple carriers,Delhi,Cochin,1,12042
Jet Airways Business,Banglore,New Delhi,1,62427
Air India,Banglore,New Delhi,2,9586
SpiceJet,Chennai,Kolkata,0,3543
Jet Airways,Delhi,Cochin,2,13882
Jet Airways,Kolkata,Banglore,1,8781
Air Asia,Kolkata,Banglore,2,5192
IndiGo,Delhi,Cochin,1,6442
Jet Airways,Delhi,Cochin,1,15554
Jet Airways,Kolkata,Banglore,1,10844
IndiGo,Mumbai,Hyderabad,0,2754
Multiple carriers,Delhi,Cochin,1,14067
GoAir,Delhi,Cochin,1,5140
IndiGo,Delhi,Cochin,1,8330
Jet Airways,Mumbai,Hyderabad,0,5678
Jet Airways,Banglore,New Delhi,1,11087
GoAir,Banglore,New Delhi,0,18558
IndiGo,Mumbai,Hyderabad,0,16000
SpiceJet,Banglore,Delhi,0,3573
Multiple carriers,Delhi,Cochin,1,7670
Jet Airways,Delhi,Cochin,2,12819
Vistara,Banglore,Delhi,0,4878
Jet Airways,Delhi,Cochin,2,11507
Air Asia,Delhi,Cochin,1,8759
Jet Airways,Delhi,Cochin,1,10262
Air India,Delhi,Cochin,2,10975
Jet Airways,Delhi,Cochin,1,10262
Multiple carriers,Delhi,Cochin,1,6007
IndiGo,Chennai,Kolkata,0,3858
IndiGo,Delhi,Cochin,1,6412
Air India,Kolkata,Banglore,0,6245
Air India,Delhi,Cochin,2,9968
Multiple carriers,Delhi,Cochin,1,18260
IndiGo,Banglore,New Delhi,0,8855
Jet Airways,Kolkata,Banglore,1,10844
SpiceJet,Chennai,Kolkata,0,3597
Jet Airways,Kolkata,Banglore,1,13067
Jet Airways,Banglore,New Delhi,1,13817
Air India,Banglore,New Delhi,1,11602
Jet Airways,Kolkata,Banglore,1,13941
Jet Airways,Kolkata,Banglore,1,14151
IndiGo,Banglore,Delhi,0,3943
Jet Airways,Kolkata,Banglore,1,10844
SpiceJet,Mumbai,Hyderabad,0,2753
Jet Airways,Delhi,Cochin,1,14714
Multiple carriers,Delhi,Cochin,1,9646
Jet Airways,Delhi,Cochin,1,15554
Air India,Banglore,New Delhi,2,13261
Jet Airways,Banglore,New Delhi,1,11087
Jet Airways,Delhi,Cochin,2,11507
Multiple carriers,Delhi,Cochin,1,9424
GoAir,Banglore,Delhi,0,4937
SpiceJet,Banglore,Delhi,0,3257
IndiGo,Banglore,Delhi,0,4823
IndiGo,Chennai,Kolkata,0,5277
SpiceJet,Kolkata,Banglore,0,3873
Jet Airways,Kolkata,Banglore,1,10844
Multiple carriers,Delhi,Cochin,1,7198
Air India,Delhi,Cochin,0,6094
IndiGo,Banglore,Delhi,0,3943
IndiGo,Banglore,Delhi,0,3943
Jet Airways,Kolkata,Banglore,1,12681
Vistara,Banglore,Delhi,0,5613
SpiceJet,Kolkata,Banglore,0,3873
Jet Airways,Delhi,Cochin,1,12898
Jet Airways,Delhi,Cochin,2,15129
SpiceJet,Chennai,Kolkata,0,3911
IndiGo,Delhi,Cochin,0,6015
Jet Airways,Banglore,New Delhi,1,54826
IndiGo,Delhi,Cochin,1,5073
IndiGo,Chennai,Kolkata,0,4326
Air India,Delhi,Cochin,2,9443
Jet Airways,Mumbai,Hyderabad,0,8040
Jet Airways,Banglore,Delhi,0,7229
IndiGo,Banglore,Delhi,0,3943
Air India,Banglore,New Delhi,3,14195
Jet Airways,Delhi,Cochin,2,13292
IndiGo,Kolkata,Banglore,0,4174
Jet Airways,Banglore,New Delhi,1,16736
Jet Airways,Banglore,Delhi,0,5198
Multiple carriers,Delhi,Cochin,1,15058
IndiGo,Delhi,Cochin,1,5073
Multiple carriers,Delhi,Cochin,1,10197
SpiceJet,Chennai,Kolkata,0,3543
Jet Airways,Banglore,Delhi,0,7229
Air India,Delhi,Cochin,2,10966
Jet Airways,Kolkata,Banglore,1,11134
Air Asia,Kolkata,Banglore,0,3807
Air India,Banglore,Delhi,0,5228
IndiGo,Chennai,Kolkata,0,3597
Air Asia,Banglore,Delhi,0,4483
Jet Airways,Delhi,Cochin,1,10262
SpiceJet,Delhi,Cochin,1,5158
Air India,Banglore,New Delhi,1,6010
Jet Airways,Delhi,Cochin,2,13376
Jet Airways,Delhi,Cochin,2,11543
Multiple carriers,Delhi,Cochin,1,15342
SpiceJet,Banglore,New Delhi,0,6309
Vistara,Banglore,Delhi,0,5823
Vistara,Banglore,New Delhi,0,5403
SpiceJet,Kolkata,Banglore,0,3873
Jet Airways,Delhi,Cochin,1,12898
IndiGo,Delhi,Cochin,1,6979
Air India,Kolkata,Banglore,2,13437
Jet Airways,Delhi,Cochin,1,6017
Jet Airways,Delhi,Cochin,1,14053
IndiGo,Chennai,Kolkata,0,7295
Jet Airways,Kolkata,Banglore,1,13044
Jet Airways,Banglore,Delhi,0,4030
Air India,Banglore,New Delhi,2,13942
Jet Airways,Kolkata,Banglore,1,14781
SpiceJet,Banglore,New Delhi,0,3579
Air India,Delhi,Cochin,2,10231
IndiGo,Delhi,Cochin,1,5530
Jet Airways,Kolkata,Banglore,1,10844
Air India,Delhi,Cochin,1,8372
Jet Airways,Delhi,Cochin,1,16289
Air India,Delhi,Cochin,2,11701
Multiple carriers Premium economy,Delhi,Cochin,1,11269
Multiple carriers,Delhi,Cochin,1,9385
Jet Airways,Kolkata,Banglore,1,14151
Jet Airways,Banglore,Delhi,0,4544
Jet Airways,Banglore,New Delhi,1,11087
IndiGo,Kolkata,Banglore,0,5224
IndiGo,Kolkata,Banglore,0,4804
Air India,Mumbai,Hyderabad,1,6901
Multiple carriers,Delhi,Cochin,1,5999
Vistara,Banglore,Delhi,0,5403
Jet Airways,Delhi,Cochin,2,13014
Jet Airways,Mumbai,Hyderabad,0,4995
Jet Airways,Kolkata,Banglore,1,13941
Jet Airways,Delhi,Cochin,2,11507
Multiple carriers,Delhi,Cochin,1,12192
Multiple carriers,Delhi,Cochin,1,7198
IndiGo,Delhi,Cochin,0,5000
SpiceJet,Kolkata,Banglore,0,3841
Jet Airways,Delhi,Cochin,1,12347
Vistara,Chennai,Kolkata,0,11982
Jet Airways,Delhi,Cochin,2,13029
Jet Airways,Banglore,New Delhi,1,16736
IndiGo,Kolkata,Banglore,0,4174
SpiceJet,Kolkata,Banglore,0,3841
Jet Airways,Delhi,Cochin,1,17024
IndiGo,Banglore,Delhi,0,3943
IndiGo,Delhi,Cochin,1,6442
Air India,Delhi,Cochin,2,11762
SpiceJet,Kolkata,Banglore,0,4174
IndiGo,Kolkata,Banglore,0,4804
Multiple carriers,Delhi,Cochin,1,13377
Jet Airways,Banglore,Delhi,0,7229
IndiGo,Banglore,New Delhi,0,8855
Multiple carriers,Delhi,Cochin,1,7741
Jet Airways,Banglore,New Delhi,1,22270
Multiple carriers,Delhi,Cochin,1,7740
Air India,Kolkata,Banglore,2,14960
Jet Airways,Delhi,Cochin,1,12032
Air India,Mumbai,Hyderabad,0,5462
Jet Airways,Delhi,Cochin,1,12347
Air India,Chennai,Kolkata,0,3145
Jet Airways,Banglore,New Delhi,1,7832
IndiGo,Kolkata,Banglore,0,4804
IndiGo,Delhi,Cochin,1,10482
Jet Airways,Delhi,Cochin,1,12373
Multiple carriers,Delhi,Cochin,1,10478
Jet Airways,Delhi,Cochin,2,13029
Air India,Delhi,Cochin,1,6482
Jet Airways,Delhi,Cochin,1,15554
Multiple carriers,Delhi,Cochin,1,11789
IndiGo,Kolkata,Banglore,1,9413
Air India,Kolkata,Banglore,1,7662
Multiple carriers,Delhi,Cochin,1,7888
Air Asia,Kolkata,Banglore,1,5192
Multiple carriers,Delhi,Cochin,1,6007
Jet Airways,Delhi,Cochin,1,12898
Air India,Banglore,New Delhi,2,11885
Vistara,Kolkata,Banglore,1,14360
Air India,Kolkata,Banglore,2,14330
Multiple carriers,Delhi,Cochin,1,6076
SpiceJet,Kolkata,Banglore,0,4622
Jet Airways,Kolkata,Banglore,1,14388
Multiple carriers,Delhi,Cochin,1,9794
IndiGo,Kolkata,Banglore,0,4804
Jet Airways,Kolkata,Banglore,1,9663
GoAir,Delhi,Cochin,1,5842
Multiple carriers,Delhi,Cochin,1,15603
IndiGo,Kolkata,Banglore,0,5618
IndiGo,Kolkata,Banglore,0,6565
SpiceJet,Delhi,Cochin,1,5221
Jet Airways,Delhi,Cochin,2,10368
Air India,Delhi,Cochin,1,7480
Jet Airways,Delhi,Cochin,2,13882
IndiGo,Delhi,Cochin,1,6442
IndiGo,Banglore,Delhi,0,4823
SpiceJet,Kolkata,Banglore,0,3873
Jet Airways,Kolkata,Banglore,1,12121
IndiGo,Banglore,Delhi,0,4423
Air India,Kolkata,Banglore,0,5510
Jet Airways,Banglore,Delhi,0,7229
Jet Airways,Delhi,Cochin,1,10577
Jet Airways,Mumbai,Hyderabad,0,8040
Jet Airways,Delhi,Cochin,1,14714
Jet Airways,Banglore,Delhi,0,7229
Multiple carriers,Delhi,Cochin,2,6653
IndiGo,Delhi,Cochin,1,6442
IndiGo,Kolkata,Banglore,0,4804
Air India,Delhi,Cochin,2,9417
Jet Airways,Kolkata,Banglore,1,10844
Jet Airways,Banglore,Delhi,0,7229
Jet Airways,Delhi,Cochin,1,15400
IndiGo,Delhi,Cochin,1,6416
Air India,Banglore,Delhi,0,5176
IndiGo,Delhi,Cochin,1,9264
Multiple carriers,Delhi,Cochin,1,13587
SpiceJet,Chennai,Kolkata,0,3597
Air Asia,Banglore,Delhi,0,4282
Jet Airways,Mumbai,Hyderabad,0,4995
IndiGo,Kolkata,Banglore,0,4804
Jet Airways,Kolkata,Banglore,1,10844
Jet Airways,Delhi,Cochin,1,14714
Jet Airways,Kolkata,Banglore,1,14571
Jet Airways,Banglore,New Delhi,1,7832
Jet Airways,Kolkata,Banglore,1,11467
Jet Airways,Kolkata,Banglore,1,10953
IndiGo,Kolkata,Banglore,0,4148
SpiceJet,Kolkata,Banglore,0,3873
IndiGo,Banglore,Delhi,0,3943
Air Asia,Delhi,Cochin,1,6151
Vistara,Mumbai,Hyderabad,1,12080
Jet Airways,Kolkata,Banglore,1,13584
IndiGo,Delhi,Cochin,1,6979
Air Asia,Banglore,New Delhi,0,4482
IndiGo,Kolkata,Banglore,1,6284
IndiGo,Kolkata,Banglore,1,4226
IndiGo,Delhi,Cochin,1,6442
Jet Airways,Delhi,Cochin,1,12373
Jet Airways,Banglore,New Delhi,1,11297
Air India,Kolkata,Banglore,2,14083
Jet Airways,Delhi,Cochin,0,7202
Multiple carriers,Delhi,Cochin,1,11667
Jet Airways,Kolkata,Banglore,1,10844
Air India,Banglore,New Delhi,1,5932
Multiple carriers,Delhi,Cochin,1,9001
Jet Airways,Kolkata,Banglore,1,13469
IndiGo,Mumbai,Hyderabad,0,2227
IndiGo,Delhi,Cochin,1,5636
Multiple carriers,Delhi,Cochin,2,15965
IndiGo,Delhi,Cochin,1,5054
Multiple carriers,Delhi,Cochin,1,5999
IndiGo,Banglore,Delhi,0,4823
SpiceJet,Kolkata,Banglore,1,8479
Vistara,Kolkata,Banglore,1,8452
Jet Airways,Delhi,Cochin,1,14924
Air India,Delhi,Cochin,2,10441
Multiple carriers,Delhi,Cochin,1,7485
Jet Airways,Banglore,Delhi,0,6478
Jet Airways,Delhi,Cochin,2,15129
IndiGo,Kolkata,Banglore,1,3809
Jet Airways,Delhi,Cochin,1,18581
IndiGo,Kolkata,Banglore,0,5224
IndiGo,Delhi,Cochin,1,8330
Air India,Banglore,Delhi,0,6961
Jet Airways,Delhi,Cochin,1,10262
IndiGo,Mumbai,Hyderabad,0,2754
Multiple carriers,Delhi,Cochin,1,13727
GoAir,Banglore,Delhi,0,3898
Jet Airways,Banglore,New Delhi,1,11087
Air Asia,Banglore,Delhi,0,3383
Jet Airways,Delhi,Cochin,1,12557
Jet Airways,Delhi,Cochin,2,8273
Air India,Mumbai,Hyderabad,2,9736
Jet Airways,Delhi,Cochin,1,10262
Jet Airways,Delhi,Cochin,2,11664
IndiGo,Banglore,Delhi,0,4591
Jet Airways,Banglore,New Delhi,1,13502
Air India,Delhi,Cochin,1,8372
Air India,Banglore,Delhi,0,6121
Vistara,Banglore,New Delhi,0,5613
IndiGo,Delhi,Cochin,1,5298
Jet Airways,Delhi,Cochin,1,15764
Air Asia,Delhi,Cochin,1,6253
Jet Airways,Kolkata,Banglore,1,8586
Jet Airways,Delhi,Cochin,2,12273
IndiGo,Mumbai,Hyderabad,0,2227
Jet Airways,Banglore,Delhi,0,5769
Vistara,Delhi,Cochin,0,6216
IndiGo,Delhi,Cochin,1,6386
Multiple carriers,Delhi,Cochin,1,16108
SpiceJet,Kolkata,Banglore,0,3873
IndiGo,Delhi,Cochin,1,6270
Air India,Banglore,Delhi,0,5911
Multiple carriers,Delhi,Cochin,1,15077
Jet Airways,Banglore,New Delhi,1,31825
SpiceJet,Kolkata,Banglore,1,8479
Vistara,Kolkata,Banglore,1,9397
Jet Airways,Delhi,Cochin,1,10262
IndiGo,Delhi,Cochin,0,4729
Jet Airways,Delhi,Cochin,1,14714
IndiGo,Kolkata,Banglore,0,4804
IndiGo,Kolkata,Banglore,0,4804
Air India,Mumbai,Hyderabad,0,2050
Multiple carriers,Delhi,Cochin,1,8371
Multiple carriers,Delhi,Cochin,1,12192
Multiple carriers Premium economy,Delhi,Cochin,1,14629
IndiGo,Banglore,Delhi,0,4823
Multiple carriers,Delhi,Cochin,1,14323
Jet Airways,Delhi,Cochin,2,15129
IndiGo,Delhi,Cochin,1,6758
Multiple carriers,Delhi,Cochin,1,14848
Air India,Banglore,New Delhi,2,12358
Jet Airways,Banglore,Delhi,0,4030
Air India,Kolkata,Banglore,0,4960
Air India,Delhi,Cochin,2,8656
IndiGo,Delhi,Cochin,1,14871
GoAir,Delhi,Cochin,1,4563
IndiGo,Mumbai,Hyderabad,0,4784
IndiGo,Banglore,Delhi,0,4823
Vistara,Chennai,Kolkata,0,3687
Jet Airways,Banglore,Delhi,0,7229
Jet Airways,Banglore,Delhi,0,7229
Air India,Delhi,Cochin,1,7174
Air India,Delhi,Cochin,2,11071
IndiGo,Delhi,Cochin,1,6979
IndiGo,Chennai,Kolkata,0,3850
Jet Airways,Kolkata,Banglore,1,13044
Jet Airways,Delhi,Cochin,1,12373
Air India,Delhi,Cochin,2,13801
IndiGo,Banglore,Delhi,0,4823
Air India,Delhi,Cochin,1,6587
IndiGo,Mumbai,Hyderabad,0,2227
Jet Airways,Kolkata,Banglore,1,14151
Air India,Banglore,New Delhi,2,25430
SpiceJet,Banglore,Delhi,0,4319
Air India,Delhi,Cochin,1,14462
Jet Airways,Kolkata,Banglore,1,8586
Air India,Kolkata,Banglore,1,7662
Jet Airways,Mumbai,Hyderabad,0,4995
Multiple carriers,Delhi,Cochin,1,7408
Jet Airways,Mumbai,Hyderabad,0,5678
Jet Airways,Mumbai,Hyderabad,0,5678
Jet Airways,Banglore,New Delhi,1,26890
Air India,Mumbai,Hyderabad,2,13904
Jet Airways,Delhi,Cochin,2,15318
Vistara,Kolkata,Banglore,1,8452
IndiGo,Delhi,Cochin,1,6314
Air India,Kolkata,Banglore,1,10203
SpiceJet,Chennai,Kolkata,0,3597
Multiple carriers,Delhi,Cochin,1,8266
Jet Airways,Delhi,Cochin,1,12373
Jet Airways,Banglore,New Delhi,1,36235
IndiGo,Delhi,Cochin,1,14871
Jet Airways,Banglore,Delhi,0,7229
IndiGo,Kolkata,Banglore,0,4804
IndiGo,Banglore,New Delhi,0,7303
Multiple carriers,Delhi,Cochin,1,13587
Multiple carriers,Delhi,Cochin,1,7740
IndiGo,Chennai,Kolkata,0,7295
Multiple carriers,Delhi,Cochin,1,18916
Multiple carriers,Delhi,Cochin,1,8266
